sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
M,Y,Y,1,Working,Secondary / secondary special,Married,House / apartment,31.172602739726027,2.3753424657534246,1,0,1,0,3.0,False
M,Y,Y,0,State servant,Incomplete higher,Single / not married,Rented apartment,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False
M,Y,Y,0,State servant,Incomplete higher,Single / not married,Rented apartment,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False
M,Y,Y,0,State servant,Incomplete higher,Single / not married,Rented apartment,32.72054794520548,8.63013698630137,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.057534246575344,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61.057534246575344,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.35342465753425,-1000.6657534246575,1,0,1,0,2.0,True
F,N,Y,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.35342465753425,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.35342465753425,-1000.6657534246575,1,0,1,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.35342465753425,-1000.6657534246575,1,0,1,0,2.0,False
M,N,Y,1,State servant,Incomplete higher,Married,House / apartment,24.515068493150686,4.7972602739726025,1,0,0,0,3.0,False
M,N,Y,1,State servant,Incomplete higher,Married,House / apartment,24.515068493150686,4.7972602739726025,1,0,0,0,3.0,False
M,N,Y,1,State servant,Incomplete higher,Married,House / apartment,24.515068493150686,4.7972602739726025,1,0,0,0,3.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.36986301369863,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.36986301369863,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.36986301369863,-1000.6657534246575,1,0,0,0,1.0,False
F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.36986301369863,-1000.6657534246575,1,0,0,0,1.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,32.38904109589041,11.632876712328768,1,0,0,0,2.0,False
M,N,Y,0,Commercial associate,Incomplete higher,Separated,House / apartment,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False
M,N,Y,0,Commercial associate,Incomplete higher,Separated,House / apartment,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False
M,N,Y,0,Commercial associate,Incomplete higher,Separated,House / apartment,36.88493150684931,5.46027397260274,1,0,0,0,1.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,Y,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.87671232876713,5.46027397260274,1,0,1,1,2.0,False
F,N,Y,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Incomplete higher,Widow,House / apartment,66.56164383561644,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,65.55890410958904,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.10958904109589,-1000.6657534246575,1,0,1,0,2.0,False
F,Y,N,1,Working,Higher education,Married,Rented apartment,30.854794520547944,1.5424657534246575,1,0,0,1,3.0,False
F,Y,N,1,Working,Higher education,Married,Rented apartment,30.854794520547944,1.5424657534246575,1,0,0,1,3.0,False
M,N,Y,0,Commercial associate,Higher education,Married,House / apartment,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False
M,N,Y,0,Commercial associate,Higher education,Married,House / apartment,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False
M,N,Y,0,Commercial associate,Higher education,Married,House / apartment,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False
M,N,Y,0,Commercial associate,Higher education,Married,House / apartment,60.50684931506849,7.63013698630137,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.66849315068493,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.66849315068493,-1000.6657534246575,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.66849315068493,-1000.6657534246575,1,0,0,0,1.0,False
M,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,38.863013698630134,2.6246575342465754,1,0,1,1,3.0,False
F,N,N,0,Pensioner,Higher education,Married,House / apartment,55.394520547945206,-1000.6657534246575,1,0,0,0,2.0,False
M,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.024657534246575,5.7972602739726025,1,0,0,1,1.0,False
M,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.024657534246575,5.7972602739726025,1,0,0,1,1.0,False
M,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,29.024657534246575,5.7972602739726025,1,0,0,1,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,57.326027397260276,2.8767123287671232,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,57.326027397260276,2.8767123287671232,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,57.326027397260276,2.8767123287671232,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Widow,House / apartment,57.326027397260276,2.8767123287671232,1,0,0,0,1.0,False
F,N,Y,0,Working,Incomplete higher,Single / not married,Rented apartment,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False
F,N,Y,0,Working,Incomplete higher,Single / not married,Rented apartment,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False
F,N,Y,0,Working,Incomplete higher,Single / not married,Rented apartment,22.86849315068493,4.3780821917808215,1,0,0,0,1.0,False
M,Y,Y,0,State servant,Lower secondary,Married,House / apartment,44.8,10.882191780821918,1,1,1,0,2.0,False
F,Y,Y,0,Working,Higher education,Separated,Rented apartment,30.221917808219178,0.37534246575342467,1,1,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.846575342465755,4.7972602739726025,1,0,1,0,2.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,34.49315068493151,2.5424657534246577,1,0,0,0,3.0,False
M,N,N,0,Working,Secondary / secondary special,Married,House / apartment,30.863013698630137,4.46027397260274,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,50.52876712328767,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,50.52876712328767,-1000.6657534246575,1,0,0,0,2.0,False
F,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,30.397260273972602,5.46027397260274,1,0,0,1,3.0,False
F,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,30.397260273972602,5.46027397260274,1,0,0,1,3.0,False
F,Y,Y,1,Commercial associate,Incomplete higher,Married,House / apartment,30.397260273972602,5.46027397260274,1,0,0,1,3.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False
F,N,Y,0,Commercial associate,Higher education,Married,House / apartment,51.895890410958906,13.2986301369863,1,1,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False
F,N,Y,0,Working,Secondary / secondary special,Married,House / apartment,46.41095890410959,1.5424657534246575,1,0,0,0,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,62.73424657534247,-1000.6657534246575,1,0,0,1,1.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,65.75342465753425,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246575,1,0,0,0,2.0,False
M,Y,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.28493150684932,-1000.6657534246575,1,0,0,0,2.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,42.76164383561644,7.5479452054794525,1,0,0,0,3.0,False
F,N,Y,1,Working,Secondary / secondary special,Married,House / apartment,42.76164383561644,7.5479452054794525,1,0,0,0,3.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.515068493150686,-1000.6657534246575,1,0,1,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.515068493150686,-1000.6657534246575,1,0,1,0,1.0,False
F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,37.153424657534245,3.5452054794520547,1,1,1,0,2.0,False
M,Y,N,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,33.14794520547945,4.293150684931507,1,0,0,0,1.0,False
M,Y,N,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,33.14794520547945,4.293150684931507,1,0,0,0,1.0,False
F,N,N,0,State servant,Higher education,Married,Rented apartment,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False
F,N,N,0,State servant,Higher education,Married,Rented apartment,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False
F,N,N,0,State servant,Higher education,Married,Rented apartment,43.44931506849315,4.208219178082191,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,62.73150684931507,4.964383561643835,1,0,0,0,2.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,With parents,24.783561643835615,3.293150684931507,1,1,1,1,1.0,False
M,N,N,0,Working,Secondary / secondary special,Single / not married,With parents,24.783561643835615,3.293150684931507,1,1,1,1,1.0,False
M,N,Y,0,State servant,Secondary / secondary special,Single / not married,House / apartment,39.172602739726024,6.046575342465753,1,0,0,0,1.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.35068493150685,-1000.6657534246575,1,0,0,1,2.0,False
F,N,Y,0,Pensioner,Secondary / secondary special,Married,House / apartment,59.35068493150685,-1000.6657534246575,1,0,0,1,2.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.073972602739726,6.545205479452055,1,0,0,0,1.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.073972602739726,6.545205479452055,1,0,0,0,1.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.073972602739726,6.545205479452055,1,0,0,0,1.0,False
F,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.073972602739726,6.545205479452055,1,0,0,0,1.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.202739726027396,15.635616438356164,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.202739726027396,15.635616438356164,1,0,1,0,2.0,False
F,N,Y,0,Commercial associate,Secondary / secondary special,Married,House / apartment,56.202739726027396,15.635616438356164,1,0,1,0,2.0,False
